sample_id,true_label,strategy,stage,parameter,confidence,flipped
0 (9).jpg,FAKE,B_noise,noise_0.05,0.05,0.8021743297576904,False
0 (9).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8182964324951172,False
0 (9).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8089345097541809,False
0 (9).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8130486011505127,False
0.jpg,FAKE,original,original,0.0,0.8419107794761658,False
0.jpg,FAKE,A_blur,blur_0.3,0.3,0.8419107794761658,False
0.jpg,FAKE,A_blur,blur_0.5,0.5,0.840254008769989,False
0.jpg,FAKE,A_blur,blur_0.8,0.8,0.8284910917282104,False
0.jpg,FAKE,A_blur,blur_1.0,1.0,0.8284910917282104,False
0.jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8252840638160706,False
0.jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8431888222694397,False
0.jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.840259850025177,False
0.jpg,FAKE,B_noise,noise_0.01,0.01,0.8403146266937256,False
0.jpg,FAKE,B_noise,noise_0.02,0.02,0.8421885967254639,False
0.jpg,FAKE,B_noise,noise_0.03,0.03,0.8377259969711304,False
0.jpg,FAKE,B_noise,noise_0.05,0.05,0.837571918964386,False
0.jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8406174182891846,False
0.jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.838689386844635,False
0.jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.844428300857544,False
1 (10).jpg,FAKE,original,original,0.0,0.811093270778656,False
1 (10).jpg,FAKE,A_blur,blur_0.3,0.3,0.811093270778656,False
1 (10).jpg,FAKE,A_blur,blur_0.5,0.5,0.8491055965423584,False
1 (10).jpg,FAKE,A_blur,blur_0.8,0.8,0.836576521396637,False
1 (10).jpg,FAKE,A_blur,blur_1.0,1.0,0.836576521396637,False
1 (10).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8489865660667419,False
1 (10).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8412573933601379,False
1 (10).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.8352698683738708,False
1 (10).jpg,FAKE,B_noise,noise_0.01,0.01,0.8166818618774414,False
1 (10).jpg,FAKE,B_noise,noise_0.02,0.02,0.8111729621887207,False
1 (10).jpg,FAKE,B_noise,noise_0.03,0.03,0.8158921599388123,False
1 (10).jpg,FAKE,B_noise,noise_0.05,0.05,0.8034911751747131,False
1 (10).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8137961030006409,False
1 (10).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8115410804748535,False
1 (10).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8114643096923828,False
1 (2).jpg,FAKE,original,original,0.0,0.7639666199684143,False
1 (2).jpg,FAKE,A_blur,blur_0.3,0.3,0.7639666199684143,False
1 (2).jpg,FAKE,A_blur,blur_0.5,0.5,0.7715625166893005,False
1 (2).jpg,FAKE,A_blur,blur_0.8,0.8,0.7799490690231323,False
1 (2).jpg,FAKE,A_blur,blur_1.0,1.0,0.7799490690231323,False
1 (2).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.7871350646018982,False
1 (2).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.7861629128456116,False
1 (2).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.7982296347618103,False
1 (2).jpg,FAKE,B_noise,noise_0.01,0.01,0.7650336027145386,False
1 (2).jpg,FAKE,B_noise,noise_0.02,0.02,0.7690744996070862,False
1 (2).jpg,FAKE,B_noise,noise_0.03,0.03,0.7691553831100464,False
1 (2).jpg,FAKE,B_noise,noise_0.05,0.05,0.7728558778762817,False
1 (2).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.7682350873947144,False
1 (2).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.7704800963401794,False
1 (2).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.7623435258865356,False
1 (3).jpg,FAKE,original,original,0.0,0.8115858435630798,False
1 (3).jpg,FAKE,A_blur,blur_0.3,0.3,0.8115858435630798,False
1 (3).jpg,FAKE,A_blur,blur_0.5,0.5,0.8054311871528625,False
1 (3).jpg,FAKE,A_blur,blur_0.8,0.8,0.8046041131019592,False
1 (3).jpg,FAKE,A_blur,blur_1.0,1.0,0.8046041131019592,False
1 (3).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.7985547184944153,False
1 (3).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.811110258102417,False
1 (3).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.8059530258178711,False
1 (3).jpg,FAKE,B_noise,noise_0.01,0.01,0.8120135068893433,False
1 (3).jpg,FAKE,B_noise,noise_0.02,0.02,0.8161219954490662,False
1 (3).jpg,FAKE,B_noise,noise_0.03,0.03,0.8059724569320679,False
1 (3).jpg,FAKE,B_noise,noise_0.05,0.05,0.8278530836105347,False
1 (3).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.818088948726654,False
1 (3).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8152645230293274,False
1 (3).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8141669034957886,False
1 (4).jpg,FAKE,original,original,0.0,0.8079463243484497,False
1 (4).jpg,FAKE,A_blur,blur_0.3,0.3,0.8079463243484497,False
1 (4).jpg,FAKE,A_blur,blur_0.5,0.5,0.8330052495002747,False
1 (4).jpg,FAKE,A_blur,blur_0.8,0.8,0.8171918988227844,False
1 (4).jpg,FAKE,A_blur,blur_1.0,1.0,0.8171918988227844,False
1 (4).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8382900953292847,False
1 (4).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8259280323982239,False
1 (4).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.8060258626937866,False
1 (4).jpg,FAKE,B_noise,noise_0.01,0.01,0.8075895309448242,False
1 (4).jpg,FAKE,B_noise,noise_0.02,0.02,0.7992519736289978,False
1 (4).jpg,FAKE,B_noise,noise_0.03,0.03,0.8030916452407837,False
1 (4).jpg,FAKE,B_noise,noise_0.05,0.05,0.8197057247161865,False
1 (4).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8030674457550049,False
1 (4).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.797693133354187,False
1 (4).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.7912732362747192,False
1 (5).jpg,FAKE,original,original,0.0,0.8439815044403076,False
1 (5).jpg,FAKE,A_blur,blur_0.3,0.3,0.8439815044403076,False
1 (5).jpg,FAKE,A_blur,blur_0.5,0.5,0.8522937893867493,False
1 (5).jpg,FAKE,A_blur,blur_0.8,0.8,0.8350586295127869,False
1 (5).jpg,FAKE,A_blur,blur_1.0,1.0,0.8350586295127869,False
1 (5).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8574258685112,False
1 (5).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8501513004302979,False
1 (5).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.8447904586791992,False
1 (5).jpg,FAKE,B_noise,noise_0.01,0.01,0.846634030342102,False
1 (5).jpg,FAKE,B_noise,noise_0.02,0.02,0.846213698387146,False
1 (5).jpg,FAKE,B_noise,noise_0.03,0.03,0.8387272953987122,False
1 (5).jpg,FAKE,B_noise,noise_0.05,0.05,0.837355375289917,False
1 (5).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8498425483703613,False
1 (5).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8400824666023254,False
1 (5).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8400057554244995,False
1 (6).jpg,FAKE,original,original,0.0,0.8192816376686096,False
1 (6).jpg,FAKE,A_blur,blur_0.3,0.3,0.8192816376686096,False
1 (6).jpg,FAKE,A_blur,blur_0.5,0.5,0.8289040923118591,False
1 (6).jpg,FAKE,A_blur,blur_0.8,0.8,0.8251606822013855,False
1 (6).jpg,FAKE,A_blur,blur_1.0,1.0,0.8251606822013855,False
1 (6).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8445300459861755,False
1 (6).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8471713066101074,False
1 (6).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.8431938290596008,False
1 (6).jpg,FAKE,B_noise,noise_0.01,0.01,0.8182389736175537,False
1 (6).jpg,FAKE,B_noise,noise_0.02,0.02,0.8184133172035217,False
1 (6).jpg,FAKE,B_noise,noise_0.03,0.03,0.8168623447418213,False
1 (6).jpg,FAKE,B_noise,noise_0.05,0.05,0.8269177675247192,False
1 (6).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8187242150306702,False
1 (6).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8200482130050659,False
1 (6).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8163644075393677,False
1 (7).jpg,FAKE,original,original,0.0,0.8345016837120056,False
1 (7).jpg,FAKE,A_blur,blur_0.3,0.3,0.8345016837120056,False
1 (7).jpg,FAKE,A_blur,blur_0.5,0.5,0.8415354490280151,False
1 (7).jpg,FAKE,A_blur,blur_0.8,0.8,0.8304919600486755,False
1 (7).jpg,FAKE,A_blur,blur_1.0,1.0,0.8304919600486755,False
1 (7).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8417829871177673,False
1 (7).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.834336519241333,False
1 (7).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.8218030333518982,False
1 (7).jpg,FAKE,B_noise,noise_0.01,0.01,0.8325806260108948,False
1 (7).jpg,FAKE,B_noise,noise_0.02,0.02,0.8302767276763916,False
1 (7).jpg,FAKE,B_noise,noise_0.03,0.03,0.8267115950584412,False
1 (7).jpg,FAKE,B_noise,noise_0.05,0.05,0.829994797706604,False
1 (7).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8297833800315857,False
1 (7).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8294150829315186,False
1 (7).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.826755702495575,False
1 (8).jpg,FAKE,original,original,0.0,0.8208694458007812,False
1 (8).jpg,FAKE,A_blur,blur_0.3,0.3,0.8208694458007812,False
1 (8).jpg,FAKE,A_blur,blur_0.5,0.5,0.8234307765960693,False
1 (8).jpg,FAKE,A_blur,blur_0.8,0.8,0.8138422966003418,False
1 (8).jpg,FAKE,A_blur,blur_1.0,1.0,0.8138422966003418,False
1 (8).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8214495778083801,False
1 (8).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8156508803367615,False
1 (8).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.8092837333679199,False
1 (8).jpg,FAKE,B_noise,noise_0.01,0.01,0.8223518133163452,False
1 (8).jpg,FAKE,B_noise,noise_0.02,0.02,0.8175207376480103,False
1 (8).jpg,FAKE,B_noise,noise_0.03,0.03,0.815986156463623,False
1 (8).jpg,FAKE,B_noise,noise_0.05,0.05,0.8128625154495239,False
1 (8).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8139888644218445,False
1 (8).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8225119709968567,False
1 (8).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8162239193916321,False
1 (9).jpg,FAKE,original,original,0.0,0.8308345079421997,False
1 (9).jpg,FAKE,A_blur,blur_0.3,0.3,0.8308345079421997,False
1 (9).jpg,FAKE,A_blur,blur_0.5,0.5,0.8450347781181335,False
1 (9).jpg,FAKE,A_blur,blur_0.8,0.8,0.8265896439552307,False
1 (9).jpg,FAKE,A_blur,blur_1.0,1.0,0.8265896439552307,False
1 (9).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8517389893531799,False
1 (9).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8573045134544373,False
1 (9).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.854942798614502,False
1 (9).jpg,FAKE,B_noise,noise_0.01,0.01,0.8309184908866882,False
1 (9).jpg,FAKE,B_noise,noise_0.02,0.02,0.8285422921180725,False
1 (9).jpg,FAKE,B_noise,noise_0.03,0.03,0.8316869735717773,False
1 (9).jpg,FAKE,B_noise,noise_0.05,0.05,0.8233781456947327,False
1 (9).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8317703008651733,False
1 (9).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8278330564498901,False
1 (9).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8225796222686768,False
1.jpg,FAKE,original,original,0.0,0.8412143588066101,False
1.jpg,FAKE,A_blur,blur_0.3,0.3,0.8412143588066101,False
1.jpg,FAKE,A_blur,blur_0.5,0.5,0.8116884231567383,False
1.jpg,FAKE,A_blur,blur_0.8,0.8,0.8007314801216125,False
1.jpg,FAKE,A_blur,blur_1.0,1.0,0.8007314801216125,False
1.jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8275039792060852,False
1.jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8307691216468811,False
1.jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.820858895778656,False
1.jpg,FAKE,B_noise,noise_0.01,0.01,0.8413349986076355,False
1.jpg,FAKE,B_noise,noise_0.02,0.02,0.8469035625457764,False
1.jpg,FAKE,B_noise,noise_0.03,0.03,0.8527254462242126,False
1.jpg,FAKE,B_noise,noise_0.05,0.05,0.8565425872802734,False
1.jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8472407460212708,False
1.jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8452697396278381,False
1.jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8403003215789795,False
10 (10).jpg,FAKE,original,original,0.0,0.828253984451294,False
10 (10).jpg,FAKE,A_blur,blur_0.3,0.3,0.828253984451294,False
10 (10).jpg,FAKE,A_blur,blur_0.5,0.5,0.8513011932373047,False
10 (10).jpg,FAKE,A_blur,blur_0.8,0.8,0.8460094332695007,False
10 (10).jpg,FAKE,A_blur,blur_1.0,1.0,0.8460094332695007,False
10 (10).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8472235798835754,False
10 (10).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8492284417152405,False
10 (10).jpg,FAKE,A_blur_freq,blur0.5_freq0.15,0.15,0.8517377972602844,False
10 (10).jpg,FAKE,B_noise,noise_0.01,0.01,0.8287683129310608,False
10 (10).jpg,FAKE,B_noise,noise_0.02,0.02,0.8287663459777832,False
10 (10).jpg,FAKE,B_noise,noise_0.03,0.03,0.8207373023033142,False
10 (10).jpg,FAKE,B_noise,noise_0.05,0.05,0.8085363507270813,False
10 (10).jpg,FAKE,B_noise_bright,noise0.02_bright1.02,1.02,0.8265185356140137,False
10 (10).jpg,FAKE,B_noise_bright,noise0.02_bright1.05,1.05,0.8229600787162781,False
10 (10).jpg,FAKE,B_noise_bright,noise0.02_bright1.08,1.08,0.8182741403579712,False
10 (2).jpg,FAKE,original,original,0.0,0.812035858631134,False
10 (2).jpg,FAKE,A_blur,blur_0.3,0.3,0.812035858631134,False
10 (2).jpg,FAKE,A_blur,blur_0.5,0.5,0.8110211491584778,False
10 (2).jpg,FAKE,A_blur,blur_0.8,0.8,0.808087170124054,False
10 (2).jpg,FAKE,A_blur,blur_1.0,1.0,0.808087170124054,False
10 (2).jpg,FAKE,A_blur_freq,blur0.5_freq0.05,0.05,0.8075965046882629,False
10 (2).jpg,FAKE,A_blur_freq,blur0.5_freq0.1,0.1,0.8155951499938965,False
