sample_id,path,class_name,stage,energy_low,energy_mid,energy_high,energy_low_ratio,energy_mid_ratio,energy_high_ratio
FAKE_007_567_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\567 (3).jpg,FAKE,low_pass,240746.36533618858,160.63425453493375,1.9345473393653182e-27,0.9993332105135682,0.0006667894864318388,8.03026621331849e-33
FAKE_007_567_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\567 (3).jpg,FAKE,slight_mask,240746.36533618858,160.63425453493375,1.9345473393653182e-27,0.9993332105135682,0.0006667894864318388,8.03026621331849e-33
FAKE_008_671_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\671 (4).jpg,FAKE,original,230728.875,5417.443359375,808.1259765625,0.9737267247576444,0.0228628054416001,0.003410469800755437
FAKE_008_671_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\671 (4).jpg,FAKE,suppress_high,230718.89984994245,5232.249120395911,384.0826991425281,0.9762357403089481,0.022139099123880547,0.0016251605671712742
FAKE_008_671_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\671 (4).jpg,FAKE,remove_checkerboard,217997.92253126827,2384.8733272134896,352.7175720730015,0.9875978683414358,0.010804212200153242,0.0015979194584108886
FAKE_008_671_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\671 (4).jpg,FAKE,low_pass,217992.07655198738,509.3021026521865,0.003990223577236492,0.9976690944161962,0.0023308873220265636,1.8261777243405012e-08
FAKE_008_671_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\671 (4).jpg,FAKE,slight_mask,217992.07655198738,509.3021026521865,0.003990223577236492,0.9976690944161962,0.0023308873220265636,1.8261777243405012e-08
FAKE_009_137,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\137.jpg,FAKE,original,24162.974609375,1374.326904296875,134.1217498779297,0.9412401627019795,0.053535282800165056,0.0052245544978554315
FAKE_009_137,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\137.jpg,FAKE,suppress_high,24166.13605916508,1333.7376059295354,72.35508161007863,0.9450148557066694,0.05215570450039105,0.002829439792939538
FAKE_009_137,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\137.jpg,FAKE,remove_checkerboard,22560.4350349258,596.5024821187587,66.83722663221619,0.9714370417353629,0.025684992586365436,0.0028779656782717557
FAKE_009_137,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\137.jpg,FAKE,low_pass,22560.426954828792,129.22085880348095,0.048098255400728804,0.9943027461645639,0.005695134007317351,2.1198281187862454e-06
FAKE_009_137,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\137.jpg,FAKE,slight_mask,22560.426954828792,129.22085880348095,0.048098255400728804,0.9943027461645639,0.005695134007317351,2.1198281187862454e-06
FAKE_010_346_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\346 (10).jpg,FAKE,original,252376.90625,5022.39453125,424.6907653808594,0.9788728532827571,0.01947993474587734,0.0016472119713655448
FAKE_010_346_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\346 (10).jpg,FAKE,suppress_high,252372.59761700153,4905.291618484221,228.65538974641424,0.9800628484386583,0.019049192033636447,0.0008879595277051809
FAKE_010_346_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\346 (10).jpg,FAKE,remove_checkerboard,239609.43659965706,2087.6145632048524,217.30846136259007,0.9904721529216052,0.008629560338822506,0.0008982867395724017
FAKE_010_346_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\346 (10).jpg,FAKE,low_pass,239609.06890979293,465.7730576424449,0.004375708533052131,0.9980598657441804,0.0019401160293848773,1.8226434796079558e-08
FAKE_010_346_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\346 (10).jpg,FAKE,slight_mask,239609.06890979293,465.7730576424449,0.004375708533052131,0.9980598657441804,0.0019401160293848773,1.8226434796079558e-08
FAKE_011_772_(8),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\772 (8).jpg,FAKE,original,216396.796875,4926.31640625,492.9298400878906,0.9755687362821929,0.022209017602731307,0.0022222461150758514
FAKE_011_772_(8),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\772 (8).jpg,FAKE,suppress_high,216377.6808101948,4783.106941913293,264.9595771620777,0.9772019894706795,0.021601403629003427,0.0011966069003171106
FAKE_011_772_(8),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\772 (8).jpg,FAKE,remove_checkerboard,203061.0732826656,2022.8061767422942,245.30473148517146,0.9889537821076675,0.009851527851304887,0.0011946900410275503
FAKE_011_772_(8),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\772 (8).jpg,FAKE,low_pass,203058.00155346637,374.89340276921394,0.03778880130138897,0.9981569788799122,0.001842835364513321,1.8575557453497362e-07
FAKE_011_772_(8),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\772 (8).jpg,FAKE,slight_mask,203058.00155346637,374.89340276921394,0.03778880130138897,0.9981569788799122,0.001842835364513321,1.8575557453497362e-07
FAKE_012_573_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\573 (3).jpg,FAKE,original,168721.09375,1816.7509765625,156.1396026611328,0.9884419442959487,0.010643321636095078,0.0009147340679562599
FAKE_012_573_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\573 (3).jpg,FAKE,suppress_high,168721.09066856018,1780.0330380755674,86.22187309493722,0.9890598279442818,0.010434730853137047,0.0005054412025811026
FAKE_012_573_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\573 (3).jpg,FAKE,remove_checkerboard,159876.54690635114,780.9645262991448,80.04553160380485,0.9946433797168236,0.004858631305892132,0.0004979889772842941
FAKE_012_573_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\573 (3).jpg,FAKE,low_pass,159876.54690635114,154.37289567008585,1.114613636236862e-27,0.9990353558183563,0.0009646441816435531,6.964989250925896e-33
FAKE_012_573_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\573 (3).jpg,FAKE,slight_mask,159876.54690635114,154.37289567008585,1.114613636236862e-27,0.9990353558183563,0.0009646441816435531,6.964989250925896e-33
FAKE_013_607_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\607 (4).jpg,FAKE,original,219482.75,5489.36572265625,767.49365234375,0.9722828466288074,0.024317246485251433,0.003399906885941248
FAKE_013_607_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\607 (4).jpg,FAKE,suppress_high,219476.64408861418,5314.853470959768,385.5791605680315,0.9746846672203117,0.02360299524433944,0.001712337535348871
FAKE_013_607_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\607 (4).jpg,FAKE,remove_checkerboard,207002.3430243989,2292.0130003708364,355.69152500739625,0.9873708374678541,0.010932566088861222,0.0016965964432845862
FAKE_013_607_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\607 (4).jpg,FAKE,low_pass,207002.3430243989,539.9943760392607,1.5155949687841676e-27,0.9973981483354051,0.002601851664594969,7.302582151515116e-33
FAKE_013_607_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\607 (4).jpg,FAKE,slight_mask,207002.3430243989,539.9943760392607,1.5155949687841676e-27,0.9973981483354051,0.002601851664594969,7.302582151515116e-33
FAKE_014_458,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\458.jpg,FAKE,original,520041.78125,9020.099609375,636.8388671875,0.9817689978908245,0.017028735908652556,0.0012022662005229023
FAKE_014_458,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\458.jpg,FAKE,suppress_high,519898.68887427874,8818.33840278755,340.5105903012086,0.9826883687736345,0.016668013914581576,0.0006436173117839088
FAKE_014_458,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\458.jpg,FAKE,remove_checkerboard,497293.7500433469,3746.3983257944865,316.88894297774755,0.9918954218922379,0.007472515686385332,0.0006320624213767019
FAKE_014_458,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\458.jpg,FAKE,low_pass,497258.9849063859,843.8630477925283,0.18320980786655908,0.9983054785761332,0.0016941536087836221,3.6781508323373855e-07
FAKE_014_458,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\458.jpg,FAKE,slight_mask,497258.9849063859,843.8630477925283,0.18320980786655908,0.9983054785761332,0.0016941536087836221,3.6781508323373855e-07
FAKE_015_641_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\641 (4).jpg,FAKE,original,194243.09375,7358.8017578125,611.0960693359375,0.9605866182731996,0.036391340142974765,0.0030220415838256944
FAKE_015_641_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\641 (4).jpg,FAKE,suppress_high,194240.30418478226,7166.339304449659,334.37005117011046,0.9628201067101428,0.03552247100718803,0.0016574222826690975
FAKE_015_641_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\641 (4).jpg,FAKE,remove_checkerboard,179190.81327061873,2991.567643215574,309.568494433728,0.9819107848409023,0.016392874605788154,0.0016963405533093755
FAKE_015_641_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\641 (4).jpg,FAKE,low_pass,179188.76682211648,754.9969945644766,0.38381080079936897,0.9958021374113869,0.0041957296445531665,2.132944059919801e-06
FAKE_015_641_(4),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\641 (4).jpg,FAKE,slight_mask,179188.76682211648,754.9969945644766,0.38381080079936897,0.9958021374113869,0.0041957296445531665,2.132944059919801e-06
FAKE_016_150_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\150 (3).jpg,FAKE,original,295297.3125,456.87030029296875,44.83824157714844,0.9983038870781148,0.001544529453423374,0.00015158346846185682
FAKE_016_150_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\150 (3).jpg,FAKE,suppress_high,295297.3301334184,447.7491137383154,25.990616680828783,0.9983982891543881,0.001513836745238279,8.787410037362322e-05
FAKE_016_150_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\150 (3).jpg,FAKE,remove_checkerboard,285200.2924803934,200.83406003653278,25.074773720282153,0.9992085210372534,0.0007036286756851999,8.785028706136186e-05
FAKE_016_150_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\150 (3).jpg,FAKE,low_pass,285200.2924803934,35.03324590882933,2.3381841634012823e-27,0.9998771777450088,0.00012282225499111391,8.197386342128214e-33
FAKE_016_150_(3),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\150 (3).jpg,FAKE,slight_mask,285200.2924803934,35.03324590882933,2.3381841634012823e-27,0.9998771777450088,0.00012282225499111391,8.197386342128214e-33
FAKE_017_993_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\993 (10).jpg,FAKE,original,250725.53125,4626.56640625,571.702880859375,0.9796882147100046,0.018077905988189404,0.0022338793018059967
FAKE_017_993_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\993 (10).jpg,FAKE,suppress_high,250724.26497127442,4497.96303195588,323.5043029041126,0.9811326634518629,0.017601401484441483,0.0012659350636956297
FAKE_017_993_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\993 (10).jpg,FAKE,remove_checkerboard,237513.60175480493,1888.6697763658008,310.0863429429603,0.9908275228744634,0.0078789003333639,0.001293576792172742
FAKE_017_993_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\993 (10).jpg,FAKE,low_pass,237513.18249133142,304.4532542126002,0.16131768624454976,0.9987191262569056,0.0012801954183927335,6.783247016692326e-07
FAKE_017_993_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\993 (10).jpg,FAKE,slight_mask,237513.18249133142,304.4532542126002,0.16131768624454976,0.9987191262569056,0.0012801954183927335,6.783247016692326e-07
FAKE_018_733_(2),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\733 (2).jpg,FAKE,original,189119.5,2611.99072265625,407.2366943359375,0.9842862110227281,0.013594295943199075,0.0021194930340728522
FAKE_018_733_(2),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\733 (2).jpg,FAKE,suppress_high,189121.15755922048,2534.414294024618,232.60978068143004,0.9855800182630069,0.013207766483814156,0.0012122152531790097
FAKE_018_733_(2),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\733 (2).jpg,FAKE,remove_checkerboard,177844.79138001605,1183.4365489472088,220.09432154635715,0.9921699079083595,0.006602218275121648,0.0012278738165189796
FAKE_018_733_(2),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\733 (2).jpg,FAKE,low_pass,177844.06133220598,188.7834953549231,0.09452552149208207,0.9989390838484004,0.0010603852075964423,5.309440030342648e-07
FAKE_018_733_(2),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\733 (2).jpg,FAKE,slight_mask,177844.06133220598,188.7834953549231,0.09452552149208207,0.9989390838484004,0.0010603852075964423,5.309440030342648e-07
FAKE_019_832_(9),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\832 (9).jpg,FAKE,original,225989.828125,13169.4765625,934.6365356445312,0.9412558558275483,0.05485134899868307,0.003892795173768568
FAKE_019_832_(9),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\832 (9).jpg,FAKE,suppress_high,225867.96749174906,12931.162510379867,546.94717609197,0.9436877769405185,0.054027050131058206,0.002285172928423241
FAKE_019_832_(9),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\832 (9).jpg,FAKE,remove_checkerboard,207473.47286633292,5285.722372351627,521.5639294977898,0.9727716352637789,0.0247829311606284,0.0024454335755927756
FAKE_019_832_(9),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\832 (9).jpg,FAKE,low_pass,207473.47286633292,447.57231330584386,1.380934266133517e-27,0.9978473929230245,0.002152607076975552,6.641628147551987e-33
FAKE_019_832_(9),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\832 (9).jpg,FAKE,slight_mask,207473.47286633292,447.57231330584386,1.380934266133517e-27,0.9978473929230245,0.002152607076975552,6.641628147551987e-33
FAKE_020_99_(7),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\99 (7).jpg,FAKE,original,207812.203125,7426.8583984375,1588.35693359375,0.9584221617534141,0.03425239506741295,0.007325443179173003
FAKE_020_99_(7),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\99 (7).jpg,FAKE,suppress_high,207771.63786995015,7142.344336259697,784.6188500370281,0.9632498164221768,0.033112613161534674,0.003637570416288542
FAKE_020_99_(7),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\99 (7).jpg,FAKE,remove_checkerboard,194648.3214886507,3317.4600787746595,723.8052448676551,0.9796604070274694,0.016696698261840698,0.0036428947106898557
FAKE_020_99_(7),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\99 (7).jpg,FAKE,low_pass,194642.4440464594,557.4007403995914,1.16275185608206,0.9971385214692353,0.0028555218409363984,5.956689828311703e-06
FAKE_020_99_(7),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\99 (7).jpg,FAKE,slight_mask,194642.4440464594,557.4007403995914,1.16275185608206,0.9971385214692353,0.0028555218409363984,5.956689828311703e-06
FAKE_021_30,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\30.jpg,FAKE,original,237506.734375,2202.348876953125,291.3548889160156,0.9896095866108151,0.009176436901587856,0.0012139764875970926
FAKE_021_30,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\30.jpg,FAKE,suppress_high,237492.57993971623,2129.3885827033014,171.57646081611654,0.9904043912287952,0.00888009134212587,0.0007155174290788841
FAKE_021_30,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\30.jpg,FAKE,remove_checkerboard,228238.12681216418,938.080891177629,165.07707604328294,0.9951898849425121,0.004090327182391152,0.0007197878750966224
FAKE_021_30,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\30.jpg,FAKE,low_pass,228238.12681216418,112.87434070346686,1.9318595165618023e-27,0.9995056980694912,0.0004943019305087438,8.460043997216966e-33
FAKE_021_30,C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\30.jpg,FAKE,slight_mask,228238.12681216418,112.87434070346686,1.9318595165618023e-27,0.9995056980694912,0.0004943019305087438,8.460043997216966e-33
FAKE_022_516_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\516 (10).jpg,FAKE,original,259751.09375,3656.54248046875,442.17803955078125,0.9844657062527815,0.01385842355275151,0.0016758701944670068
FAKE_022_516_(10),C:\Users\Vedha\feb hack\Feb-2026-Hackathon\dataset\test\FAKE\516 (10).jpg,FAKE,suppress_high,259751.1119900194,3548.8909406537223,245.41793108335986,0.9856028275531017,0.013465955618008264,0.0009312168288899792
